threshold	term	key	value
0.4 	626	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.39 	627	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.39 	628	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.39 	629	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.39 	630	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.39 	631	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3]
0.39 	632	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.39 	633	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.38 	634	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.38 	635	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.38 	636	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.38 	637	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.38 	638	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3]
0.38 	639	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.38 	640	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.37 	641	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.37 	642	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.37 	643	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.37 	644	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3]
0.37 	645	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.37 	646	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.37 	647	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.36 	648	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.36 	649	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.36 	650	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.36 	651	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.36 	652	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.36 	653	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.36 	654	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.35 	655	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.35 	656	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.35 	657	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.35 	658	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.35 	659	AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.35 	660	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.35 	661	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.34 	662	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.34 	663	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.34 	664	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.34 	665	AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT4G39730,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.34 	666	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.34 	667	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.34 	668	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.33 	669	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.33 	670	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.33 	671	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.33 	672	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.33 	673	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.33 	674	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.32 	675	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.32 	676	AT1G73530,AT4G25050,AT4G31390,AT2G04030,AT1G03600	[0, 1, 2, 3, 4]
0.32 	677	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.32 	678	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.32 	679	AT4G31560,AT2G24020,AT3G47060,AT1G42960,AT4G18370,AT2G40100,AT5G16660,AT2G44990,AT3G26080,AT1G50460,AT1G06690	[0, 1, 2, 3, 4, 5, 6]
0.32 	680	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.32 	681	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.32 	682	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT4G31560,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.31 	683	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.31 	684	AT4G31390,AT1G73530,AT2G26360,AT4G25910,AT1G03600	[0, 1, 2, 3, 4, 5]
0.31 	685	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.31 	686	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.31 	687	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.31 	688	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.3 	689	AT2G26550,AT1G79040,AT3G56040,AT1G44575,AT1G71500,AT1G65230	[0, 1, 2, 3, 4, 5, 6]
0.3 	690	AT1G73530,AT4G25050,AT3G19490,AT2G04030,AT4G31390,AT1G03600	[0, 1, 2, 3, 4]
0.3 	691	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT1G67280,AT2G27290,AT4G20820,AT5G20140,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT4G16155,AT2G20270,AT1G51110,AT5G16150,AT5G08540,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.3 	692	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.3 	693	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G10170,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.3 	694	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT5G53490,AT4G24930,AT5G52780,AT1G03850,AT4G01900	[0, 1, 2, 3, 4, 5, 6]
0.3 	695	AT2G42220,AT1G80380,AT1G10170,AT4G01050,AT1G14590	[0, 1, 2, 3]
0.3 	696	AT4G36810,AT2G26360,AT3G47450,AT4G25910,AT3G17830,AT2G04030,AT2G41680	[0, 1, 2, 3, 4, 5, 6]
0.29 	697	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.29 	698	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.29 	699	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.29 	700	AT3G01480,AT1G73530,AT4G33520,AT4G31390,AT4G25050	[0, 1, 2, 3, 4, 5, 6]
0.29 	701	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	[0, 1, 2, 3, 4, 5]
0.29 	702	AT2G26340,AT2G01918,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT5G53490,AT1G54790,AT4G24930,AT5G52780,AT1G03850,AT4G01900	[0, 1, 2, 3, 4, 5, 6]
0.29 	703	AT4G24930,AT2G42220,AT1G80380,AT1G10170,AT4G01050	[0, 1, 2, 3, 4, 5, 6]
0.28 	704	AT3G01480,AT4G33520,AT1G73530,AT4G25910,AT4G25050,AT4G31390	[0, 1, 2, 3, 4, 5, 6]
0.28 	705	AT2G17630,AT3G10470,AT5G13120,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT3G21055,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT1G54500,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G19830,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT2G29500,AT1G67280,AT2G27290,AT4G20820,AT3G58010,AT5G19370,AT5G01500,AT5G08540,AT3G14420,AT2G30950,AT5G20140,AT2G20260,AT3G55330,AT1G52220,AT1G79230,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.28 	706	AT2G17630,AT4G38380,AT3G10470,AT3G46780,AT5G52440,AT1G07510,AT1G75690,AT3G26580,AT4G13670,AT1G14150,AT5G52970,AT1G12250,AT5G19500,AT5G42070,AT1G02560,AT5G13120,AT5G53170,AT4G04020,AT5G39830,AT1G74710,AT2G29500,AT1G03160,AT1G66670,AT3G60370,AT5G07020,AT3G58010,AT2G40760,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G12470,AT1G54780,AT1G14345,AT5G21430,AT1G80030,AT1G56500,AT1G72640,AT4G19830,AT1G17850,AT1G29920,AT2G35040,AT5G20140,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT5G42270,AT1G15820,AT2G37660,AT2G22360,AT1G67700,AT1G18730,AT4G33010,AT1G67280,AT2G27290,AT4G20820,AT4G16155,AT5G19370,AT5G01500,AT3G21055,AT3G14420,AT2G30950,AT1G15140,AT1G55370,AT2G20260,AT3G55330,AT1G52220,AT3G08920,AT1G79230,AT2G18790,AT2G20270,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT1G22450,AT1G32500,AT4G35770,AT2G29180,AT2G26800	[0, 1, 2, 3, 4, 5, 6]
0.28 	707	AT2G26340,AT2G42220,AT1G23740,AT1G10170,AT1G79450,AT4G24750,AT4G01050,AT5G53490,AT4G24930,AT4G39730,AT4G01900,AT5G23890,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.28 	708	AT1G20810,AT1G03090,AT2G37400,AT2G21530,AT4G23890	[0, 1, 2, 3, 4]
0.28 	709	AT2G26340,AT1G23740,AT1G30510,AT1G79450,AT5G02160,AT4G24750,AT4G01050,AT5G53490,AT1G54790,AT4G24930,AT5G52780,AT4G01900,AT1G05385,AT1G03850,AT1G14590	[0, 1, 2, 3, 4, 5, 6]
0.28 	710	AT1G73530,AT3G19490,AT4G31390,AT2G04030,AT4G25050	[0, 1, 2, 3, 4, 5]
0.27 	711	AT3G01480,AT4G33520,AT1G73530,AT4G25910,AT4G25050,AT4G31390	[0, 1, 2, 3, 4, 5, 6]
0.27 	712	AT1G20810,AT2G37400,AT1G74070,AT1G03090,AT2G21530,AT4G38100	[0, 1, 2, 3, 4, 5, 6]
